number,text
448295,four hundred forty-eight thousand two hundred ninety-five
130505,one hundred thirty thousand five hundred five
210619,two hundred ten thousand six hundred nineteen
119215,one hundred nineteen thousand two hundred fifteen
164004,one hundred sixty-four thousand four
369269,three hundred sixty-nine thousand two hundred sixty-nine
494923,four hundred ninety-four thousand nine hundred twenty-three
302385,three hundred two thousand three hundred eighty-five
458434,four hundred fifty-eight thousand four hundred thirty-four
318760,three hundred eighteen thousand seven hundred sixty
450127,four hundred fifty thousand one hundred twenty-seven
496233,four hundred ninety-six thousand two hundred thirty-three
190101,one hundred ninety thousand one hundred one
110558,one hundred ten thousand five hundred fifty-eight
396224,three hundred ninety-six thousand two hundred twenty-four
129604,one hundred twenty-nine thousand six hundred four
409330,four hundred nine thousand three hundred thirty
393810,three hundred ninety-three thousand eight hundred ten
359897,three hundred fifty-nine thousand eight hundred ninety-seven
444018,four hundred forty-four thousand eighteen
108869,one hundred eight thousand eight hundred sixty-nine
331246,three hundred thirty-one thousand two hundred forty-six
264761,two hundred sixty-four thousand seven hundred sixty-one
427572,four hundred twenty-seven thousand five hundred seventy-two
264073,two hundred sixty-four thousand seventy-three
496313,four hundred ninety-six thousand three hundred thirteen
398648,three hundred ninety-eight thousand six hundred forty-eight
197363,one hundred ninety-seven thousand three hundred sixty-three
473964,four hundred seventy-three thousand nine hundred sixty-four
438018,four hundred thirty-eight thousand eighteen
124595,one hundred twenty-four thousand five hundred ninety-five
358394,three hundred fifty-eight thousand three hundred ninety-four
491881,four hundred ninety-one thousand eight hundred eighty-one
254284,two hundred fifty-four thousand two hundred eighty-four
312964,three hundred twelve thousand nine hundred sixty-four
125005,one hundred twenty-five thousand five
489254,four hundred eighty-nine thousand two hundred fifty-four
487992,four hundred eighty-seven thousand nine hundred ninety-two
153138,one hundred fifty-three thousand one hundred thirty-eight
362250,three hundred sixty-two thousand two hundred fifty
368573,three hundred sixty-eight thousand five hundred seventy-three
376341,three hundred seventy-six thousand three hundred forty-one
395265,three hundred ninety-five thousand two hundred sixty-five
238124,two hundred thirty-eight thousand one hundred twenty-four
215307,two hundred fifteen thousand three hundred seven
447867,four hundred forty-seven thousand eight hundred sixty-seven
291076,two hundred ninety-one thousand seventy-six
143563,one hundred forty-three thousand five hundred sixty-three
177770,one hundred seventy-seven thousand seven hundred seventy
480729,four hundred eighty thousand seven hundred twenty-nine
306305,three hundred six thousand three hundred five
172322,one hundred seventy-two thousand three hundred twenty-two
142278,one hundred forty-two thousand two hundred seventy-eight
432473,four hundred thirty-two thousand four hundred seventy-three
358438,three hundred fifty-eight thousand four hundred thirty-eight
286312,two hundred eighty-six thousand three hundred twelve
281538,two hundred eighty-one thousand five hundred thirty-eight
345720,three hundred forty-five thousand seven hundred twenty
425455,four hundred twenty-five thousand four hundred fifty-five
349801,three hundred forty-nine thousand eight hundred one
253935,two hundred fifty-three thousand nine hundred thirty-five
290096,two hundred ninety thousand ninety-six
178320,one hundred seventy-eight thousand three hundred twenty
142993,one hundred forty-two thousand nine hundred ninety-three
226676,two hundred twenty-six thousand six hundred seventy-six
185337,one hundred eighty-five thousand three hundred thirty-seven
484989,four hundred eighty-four thousand nine hundred eighty-nine
246674,two hundred forty-six thousand six hundred seventy-four
283991,two hundred eighty-three thousand nine hundred ninety-one
128020,one hundred twenty-eight thousand twenty
177095,one hundred seventy-seven thousand ninety-five
495271,four hundred ninety-five thousand two hundred seventy-one
455096,four hundred fifty-five thousand ninety-six
216960,two hundred sixteen thousand nine hundred sixty
246983,two hundred forty-six thousand nine hundred eighty-three
393771,three hundred ninety-three thousand seven hundred seventy-one
465057,four hundred sixty-five thousand fifty-seven
316825,three hundred sixteen thousand eight hundred twenty-five
461117,four hundred sixty-one thousand one hundred seventeen
172411,one hundred seventy-two thousand four hundred eleven
357475,three hundred fifty-seven thousand four hundred seventy-five
295154,two hundred ninety-five thousand one hundred fifty-four
133126,one hundred thirty-three thousand one hundred twenty-six
385331,three hundred eighty-five thousand three hundred thirty-one
384688,three hundred eighty-four thousand six hundred eighty-eight
427170,four hundred twenty-seven thousand one hundred seventy
456397,four hundred fifty-six thousand three hundred ninety-seven
108415,one hundred eight thousand four hundred fifteen
115259,one hundred fifteen thousand two hundred fifty-nine
156523,one hundred fifty-six thousand five hundred twenty-three
471093,four hundred seventy-one thousand ninety-three
326546,three hundred twenty-six thousand five hundred forty-six
235648,two hundred thirty-five thousand six hundred forty-eight
436657,four hundred thirty-six thousand six hundred fifty-seven
108738,one hundred eight thousand seven hundred thirty-eight
315717,three hundred fifteen thousand seven hundred seventeen
472076,four hundred seventy-two thousand seventy-six
244707,two hundred forty-four thousand seven hundred seven
121124,one hundred twenty-one thousand one hundred twenty-four
397294,three hundred ninety-seven thousand two hundred ninety-four
429311,four hundred twenty-nine thousand three hundred eleven
440368,four hundred forty thousand three hundred sixty-eight
169443,one hundred sixty-nine thousand four hundred forty-three
488448,four hundred eighty-eight thousand four hundred forty-eight
408871,four hundred eight thousand eight hundred seventy-one
418550,four hundred eighteen thousand five hundred fifty
485254,four hundred eighty-five thousand two hundred fifty-four
160572,one hundred sixty thousand five hundred seventy-two
485675,four hundred eighty-five thousand six hundred seventy-five
399024,three hundred ninety-nine thousand twenty-four
395323,three hundred ninety-five thousand three hundred twenty-three
434518,four hundred thirty-four thousand five hundred eighteen
301557,three hundred one thousand five hundred fifty-seven
374423,three hundred seventy-four thousand four hundred twenty-three
274175,two hundred seventy-four thousand one hundred seventy-five
139338,one hundred thirty-nine thousand three hundred thirty-eight
106076,one hundred six thousand seventy-six
259133,two hundred fifty-nine thousand one hundred thirty-three
124332,one hundred twenty-four thousand three hundred thirty-two
210866,two hundred ten thousand eight hundred sixty-six
200974,two hundred thousand nine hundred seventy-four
448974,four hundred forty-eight thousand nine hundred seventy-four
456973,four hundred fifty-six thousand nine hundred seventy-three
262545,two hundred sixty-two thousand five hundred forty-five
459370,four hundred fifty-nine thousand three hundred seventy
225288,two hundred twenty-five thousand two hundred eighty-eight
427690,four hundred twenty-seven thousand six hundred ninety
335550,three hundred thirty-five thousand five hundred fifty
102743,one hundred two thousand seven hundred forty-three
385803,three hundred eighty-five thousand eight hundred three
318354,three hundred eighteen thousand three hundred fifty-four
179935,one hundred seventy-nine thousand nine hundred thirty-five
387654,three hundred eighty-seven thousand six hundred fifty-four
183407,one hundred eighty-three thousand four hundred seven
294458,two hundred ninety-four thousand four hundred fifty-eight
463958,four hundred sixty-three thousand nine hundred fifty-eight
407641,four hundred seven thousand six hundred forty-one
101661,one hundred one thousand six hundred sixty-one
225077,two hundred twenty-five thousand seventy-seven
412407,four hundred twelve thousand four hundred seven
320839,three hundred twenty thousand eight hundred thirty-nine
486705,four hundred eighty-six thousand seven hundred five
178374,one hundred seventy-eight thousand three hundred seventy-four
205975,two hundred five thousand nine hundred seventy-five
449923,four hundred forty-nine thousand nine hundred twenty-three
221349,two hundred twenty-one thousand three hundred forty-nine
430156,four hundred thirty thousand one hundred fifty-six
216986,two hundred sixteen thousand nine hundred eighty-six
394262,three hundred ninety-four thousand two hundred sixty-two
418826,four hundred eighteen thousand eight hundred twenty-six
120150,one hundred twenty thousand one hundred fifty
